,Unnamed: 0,id,Name,Age,Gender,Qualification_type,Job_Type,Race,GPA,Interviewed
2272,2272,2273,Fraser Tuddenham,41,M,1,Services,White,3.7,1
2273,2273,2274,Maxie Seamer,24,F,4,Engineering,Black,3.3,0
2274,2274,2275,Grantley Fellow,36,M,3,Human Resources,Latino,1.0,0
2275,2275,2276,Othilie Keefe,39,F,1,Sales,Asian,3.0,0
2276,2276,2277,Herschel Keaveney,24,M,5,Marketing,Black,2.0,1
2277,2277,2278,Tobi Omond,57,F,3,Support,Other,2.3,1
2278,2278,2279,Brandyn Banbrook,54,M,2,Marketing,Latino,2.7,0
2279,2279,2280,Janaya Costa,56,F,1,Services,Other,3.7,0
2280,2280,2281,Margie Quinton,27,F,3,Support,White,2.0,1
2281,2281,2282,Risa Wybourne,43,F,2,Support,Other,1.0,0
2282,2282,2283,Town Zielinski,26,M,5,Accounting,Latino,2.0,0
2283,2283,2284,Humfrid Ardron,29,M,4,Services,Latino,0.0,0
2284,2284,2285,Morty Inold,59,M,2,Support,Latino,3.7,0
2285,2285,2286,Carole Allwood,44,F,2,Accounting,White,3.0,0
2286,2286,2287,Chuck Artz,58,M,5,Support,White,3.3,1
2287,2287,2288,Kaylyn McIndoe,49,F,5,Research and Development,Black,0.0,1
2288,2288,2289,Artair Henriquet,43,M,3,Sales,Black,2.7,0
2289,2289,2290,Margi Whisson,32,F,1,Human Resources,Black,2.3,1
2290,2290,2291,Carma Van Arsdalen,45,F,1,Business Development,Other,0.7,0
2291,2291,2292,Giles Chestle,24,M,2,Support,Asian,1.3,0
2292,2292,2293,Tammie Tunny,38,F,2,Marketing,Asian,0.0,0
2293,2293,2294,Katherina Tudge,60,F,1,Research and Development,Black,4.0,1
2294,2294,2295,Bertie Scading,46,M,1,Accounting,Asian,0.7,0
2295,2295,2296,Matthew Collerd,32,M,2,Services,Black,3.7,1
2296,2296,2297,Eleanor Diloway,22,F,1,Business Development,White,4.0,0
2297,2297,2298,Reade Bresson,49,M,4,Services,Other,2.3,0
2298,2298,2299,Emanuele Crampin,34,M,1,Accounting,Latino,3.7,0
2299,2299,2300,Karney McMennum,37,M,2,Services,Other,2.3,1
2300,2300,2301,Kettie Ales,49,F,1,Sales,Latino,1.0,0
2301,2301,2302,Riordan Groundwator,23,M,2,Research and Development,White,2.3,1
2302,2302,2303,Ambrosi Taylot,25,M,5,Human Resources,Black,0.7,0
2303,2303,2304,Romain Brimm,26,M,1,Human Resources,Other,4.0,0
2304,2304,2305,Lezlie Harrigan,23,F,4,Business Development,Black,1.7,0
2305,2305,2306,Ferrell Caldecourt,51,M,4,Business Development,Asian,0.7,0
2306,2306,2307,Alexandra Longshaw,41,F,1,Sales,Black,0.7,1
2307,2307,2308,Nicolle Talman,46,F,5,Support,Black,1.7,1
2308,2308,2309,Annabel Straun,55,F,5,Training,Other,2.7,0
2309,2309,2310,Eddy Alessandretti,55,F,1,Sales,Black,3.0,0
2310,2310,2311,Clim Letham,55,M,5,Support,White,4.0,1
2311,2311,2312,Archy Solland,40,M,1,Sales,Asian,3.7,1
2312,2312,2313,Thaine Capehorn,43,M,3,Human Resources,White,1.3,1
2313,2313,2314,Kingsly Cheetam,29,M,5,Support,Latino,4.0,0
2314,2314,2315,Carmina Sircomb,59,F,2,Research and Development,Other,1.7,1
2315,2315,2316,Hy Spowart,52,M,1,Accounting,Other,3.3,1
2316,2316,2317,Dore Stealey,47,M,1,Accounting,Latino,2.7,0
2317,2317,2318,Shirleen Meineken,60,F,1,Services,Latino,2.0,0
2318,2318,2319,Lorant Powell,40,M,4,Human Resources,Latino,1.7,0
2319,2319,2320,Stan Portchmouth,26,M,5,Training,White,0.7,1
2320,2320,2321,Aubrie Soppett,27,F,5,Legal,Asian,2.0,0
2321,2321,2322,Gavra Ebsworth,23,F,2,Accounting,Black,0.7,0
2322,2322,2323,Meggie Haycraft,60,F,1,Legal,Other,1.3,1
2323,2323,2324,Gustaf Whittleton,23,M,5,Marketing,White,1.0,1
2324,2324,2325,Herrick Rubke,24,M,3,Services,Other,4.0,0
2325,2325,2326,Ky Battabee,35,M,1,Services,Other,3.0,0
2326,2326,2327,Joann Arnaldi,28,F,3,Services,Asian,3.3,1
2327,2327,2328,Hamnet Healing,57,M,3,Support,White,2.7,0
2328,2328,2329,Shoshanna Pedder,54,F,3,Human Resources,Black,0.7,1
2329,2329,2330,Elnora Van Son,41,F,3,Marketing,Other,1.3,1
2330,2330,2331,Ignatius Neeves,37,M,1,Support,White,3.7,0
2331,2331,2332,Tobi O'Day,52,F,2,Engineering,Asian,3.0,1
2332,2332,2333,Gram Balstone,41,M,4,Sales,Asian,0.7,0
2333,2333,2334,Maudie Sudy,47,F,2,Marketing,Black,1.7,1
2334,2334,2335,Turner Delcastel,54,M,5,Research and Development,Asian,0.7,0
2335,2335,2336,Dame Garham,50,M,1,Support,Other,2.3,0
2336,2336,2337,Trumann Rosenfield,57,M,5,Research and Development,Latino,0.7,1
2337,2337,2338,Jolyn Jelkes,47,F,2,Research and Development,White,3.7,1
2338,2338,2339,Webster McCaghan,41,M,5,Legal,Latino,0.7,0
2339,2339,2340,Mariya Lydiatt,36,F,2,Human Resources,Latino,2.0,1
2340,2340,2341,Aloysia Wellman,60,F,4,Research and Development,Black,0.0,0
2341,2341,2342,Iris Bennen,42,F,1,Human Resources,Black,1.0,0
2342,2342,2343,Skye Gorry,51,M,2,Business Development,Latino,2.3,0
2343,2343,2344,Ker Wernher,55,M,3,Business Development,Other,0.0,0
2344,2344,2345,Land Sibbet,37,M,5,Legal,Other,3.3,0
2345,2345,2346,Alic Gudyer,51,M,2,Research and Development,Asian,1.7,0
2346,2346,2347,Horton O'Longain,22,M,2,Marketing,Latino,1.7,0
2347,2347,2348,Koralle Frill,60,F,3,Business Development,White,4.0,1
2348,2348,2349,Trent Cashell,28,M,5,Engineering,Latino,1.7,0
2349,2349,2350,Iorgos Donoher,57,M,5,Accounting,Black,3.3,1
2350,2350,2351,Phillida Lode,53,F,2,Business Development,Latino,3.0,0
2351,2351,2352,Henrik Tommasetti,41,M,3,Marketing,Black,1.7,0
2352,2352,2353,Dietrich Atrill,47,M,5,Business Development,Other,3.7,1
2353,2353,2354,Tam Genders,56,M,4,Engineering,Asian,2.0,1
2354,2354,2355,Rafaelita Inchbald,48,F,2,Product Management,White,0.7,0
2355,2355,2356,Ciro Elwood,51,M,3,Engineering,White,1.3,1
2356,2356,2357,Shayna Slemming,41,F,5,Accounting,Black,4.0,1
2357,2357,2358,Garek Wisbey,22,M,3,Marketing,Latino,0.7,0
2358,2358,2359,Giana Blazevic,60,F,4,Training,Asian,3.3,0
2359,2359,2360,Harold Ponton,34,M,5,Human Resources,Other,2.0,0
2360,2360,2361,Katrina MacDonald,21,F,2,Engineering,Asian,2.7,1
2361,2361,2362,Jonie Wibrow,39,F,3,Sales,Black,3.0,1
2362,2362,2363,Valentine Baskeyfied,51,M,2,Support,Other,3.7,1
2363,2363,2364,Katharina Lente,26,F,5,Engineering,Asian,2.7,1
2364,2364,2365,Ettie Longfield,29,F,1,Services,Asian,4.0,0
2365,2365,2366,Kort Poundford,55,M,5,Accounting,Black,1.0,1
2366,2366,2367,Bertrando Kalkhoven,53,M,4,Business Development,Black,2.7,0
2367,2367,2368,Genvieve Kornel,27,F,4,Training,Asian,0.0,0
2368,2368,2369,Dulcia Badcock,42,F,1,Accounting,Latino,1.3,0
2369,2369,2370,Erinna Sparrowhawk,30,F,2,Engineering,Asian,0.7,0
2370,2370,2371,Maurine Shiril,42,F,4,Human Resources,Other,0.0,1
2371,2371,2372,Felipe Benettini,39,M,3,Legal,Other,2.7,1
2372,2372,2373,Gil Gabbott,51,M,2,Human Resources,White,1.3,0
2373,2373,2374,Giorgi Bannester,41,M,3,Services,Black,0.0,0
2374,2374,2375,Eugene Dwyr,33,M,3,Research and Development,Other,0.7,0
2375,2375,2376,Madge Ludlom,30,F,3,Product Management,White,3.3,0
2376,2376,2377,Pauline Jochen,40,F,2,Research and Development,Asian,2.7,0
2377,2377,2378,Elizabeth Estable,34,F,4,Research and Development,Latino,2.3,1
2378,2378,2379,Merridie Wessel,48,F,4,Human Resources,Asian,0.0,1
2379,2379,2380,Billy Giovannelli,58,M,1,Human Resources,Black,3.0,0
2380,2380,2381,Horace Purser,36,M,2,Support,Latino,4.0,0
2381,2381,2382,Wesley Frascone,45,M,4,Support,Asian,0.0,1
2382,2382,2383,Magnum Clementel,36,M,2,Marketing,Latino,2.3,1
2383,2383,2384,Rossy Haggarth,56,M,2,Marketing,Other,2.3,0
2384,2384,2385,Edin Figger,53,F,1,Product Management,White,1.3,1
2385,2385,2386,Kamillah Coners,43,F,2,Human Resources,Latino,3.3,1
2386,2386,2387,Kassie Hutton,24,F,1,Engineering,Asian,1.7,0
2387,2387,2388,Faye Tedman,36,F,5,Research and Development,Other,1.0,1
2388,2388,2389,Riccardo Tegeller,36,M,2,Research and Development,Black,1.3,1
2389,2389,2390,Rutherford Rookledge,52,M,3,Human Resources,Black,3.0,0
2390,2390,2391,Coriss Fosten,52,F,3,Product Management,Black,1.3,1
2391,2391,2392,Upton Gell,37,M,1,Research and Development,Asian,1.0,1
2392,2392,2393,Kinny Priestner,35,M,2,Support,White,2.0,0
2393,2393,2394,Cosimo Pitcher,36,M,2,Sales,Other,1.7,1
2394,2394,2395,Hilton McTrustie,50,M,4,Human Resources,White,3.3,1
2395,2395,2396,Donnajean Ridgeway,28,F,4,Accounting,Asian,1.3,0
2396,2396,2397,Gwenny Loxston,40,F,5,Training,Other,2.0,1
2397,2397,2398,Brandie Liddington,39,F,3,Engineering,Asian,3.0,1
2398,2398,2399,Beulah Singleton,54,F,3,Human Resources,Other,1.7,1
2399,2399,2400,Merrile Radley,22,F,1,Support,Black,3.7,0
2400,2400,2401,Carolynn Bogie,33,F,3,Business Development,White,1.7,1
2401,2401,2402,Charity Ogborne,54,F,3,Support,Black,2.0,1
2402,2402,2403,Catlaina Desvignes,38,F,4,Engineering,White,2.7,0
2403,2403,2404,Claribel Corck,40,F,2,Product Management,Latino,2.3,1
2404,2404,2405,Billie Burcher,22,M,4,Human Resources,Black,0.0,0
2405,2405,2406,Buddy McSparran,55,M,2,Sales,Latino,2.0,1
2406,2406,2407,Ky Emanuelli,58,M,5,Services,Other,3.7,1
2407,2407,2408,Rob Morbey,23,M,2,Support,White,1.0,1
2408,2408,2409,Duke Balm,35,M,5,Training,Black,0.7,0
2409,2409,2410,Aldridge Corrett,44,M,5,Services,Asian,3.7,0
2410,2410,2411,Nikki Bonny,54,M,1,Human Resources,Other,3.0,0
2411,2411,2412,Yulma Althorp,39,M,2,Accounting,Other,1.0,0
2412,2412,2413,Hanan Brockhurst,38,M,2,Engineering,Other,0.7,1
2413,2413,2414,Aura Coole,34,F,1,Engineering,Latino,3.3,0
2414,2414,2415,Josefina Van Saltsberg,34,F,2,Product Management,Black,1.7,0
2415,2415,2416,Aryn Rudsdell,48,F,3,Services,Asian,0.0,1
2416,2416,2417,Phedra Piddick,28,F,2,Training,Latino,3.7,1
2417,2417,2418,Brittney McKimmie,35,F,3,Legal,Other,4.0,1
2418,2418,2419,Allianora Lonsdale,59,F,5,Sales,Black,2.7,0
2419,2419,2420,Dario Hawkes,51,M,2,Marketing,White,2.7,1
2420,2420,2421,Hedi Timperley,58,F,4,Sales,Other,1.7,0
2421,2421,2422,Ricky Hainge,39,F,3,Research and Development,Other,1.0,1
2422,2422,2423,Arabella Fruish,38,F,2,Services,Other,0.7,0
2423,2423,2424,Will McCaughen,22,M,5,Support,Asian,2.0,0
2424,2424,2425,Staford Tice,39,M,2,Accounting,Other,1.7,1
2425,2425,2426,Julee Rens,25,F,1,Accounting,Latino,3.7,1
2426,2426,2427,Aeriel Kiwitz,58,F,5,Marketing,Black,1.7,1
2427,2427,2428,Felipa Jeandin,22,F,1,Product Management,Black,2.3,0
2428,2428,2429,Amble Marti,44,M,5,Support,Asian,2.0,0
2429,2429,2430,Kristoforo Killock,42,M,3,Services,Other,0.0,0
2430,2430,2431,Paolo Dwelley,38,M,2,Support,Asian,1.3,1
2431,2431,2432,Jean Couch,29,M,5,Support,Other,1.3,1
2432,2432,2433,Fax Raeburn,37,M,2,Marketing,White,2.7,0
2433,2433,2434,Davie Korb,34,M,5,Legal,Other,3.7,1
2434,2434,2435,Myles Dudek,35,M,1,Services,White,0.0,0
2435,2435,2436,Maitilde Heinish,33,F,1,Sales,Black,1.7,1
2436,2436,2437,Matty Hathwood,34,M,2,Research and Development,Other,3.0,0
2437,2437,2438,Cathrin Simao,50,F,4,Legal,Latino,1.0,0
2438,2438,2439,Krisha Kempton,45,M,2,Legal,White,4.0,1
2439,2439,2440,Gates Saban,35,F,2,Accounting,White,0.7,0
2440,2440,2441,Dudley Ibbetson,42,M,1,Sales,Latino,3.3,0
2441,2441,2442,Faunie Antrack,30,F,3,Accounting,Latino,0.7,0
2442,2442,2443,Gussy Ricket,43,F,1,Human Resources,White,4.0,1
2443,2443,2444,Worth Rogier,52,M,3,Support,Latino,2.3,0
2444,2444,2445,Bord Scutchings,32,M,4,Human Resources,Black,1.7,0
2445,2445,2446,Reagan Kimm,26,M,3,Accounting,White,0.7,0
2446,2446,2447,Emelda Matas,53,F,3,Sales,Black,2.7,1
2447,2447,2448,Martelle Sirett,54,F,2,Legal,Asian,2.0,0
2448,2448,2449,Marilee O' Flaherty,35,F,3,Training,Other,3.0,1
2449,2449,2450,Emmeline Fortie,46,F,4,Human Resources,Latino,3.0,0
2450,2450,2451,Harland Gleadhall,27,M,2,Accounting,White,0.7,0
2451,2451,2452,Christal Milner,60,F,1,Support,Black,2.0,1
2452,2452,2453,Ricky Michiel,56,M,5,Marketing,Latino,3.3,1
2453,2453,2454,Munroe Tuny,37,M,2,Legal,Asian,1.3,1
2454,2454,2455,Fraze Stoves,51,M,4,Human Resources,Other,1.0,1
2455,2455,2456,Alard Hunter,33,M,2,Sales,Other,1.7,0
2456,2456,2457,Shamus Cawker,24,M,1,Services,Latino,0.7,0
2457,2457,2458,Carny Kenworthy,23,M,1,Business Development,Black,1.3,0
2458,2458,2459,Cece Gilbertson,48,M,1,Human Resources,Other,2.3,0
2459,2459,2460,Inigo Wraighte,50,M,4,Human Resources,Latino,3.3,1
2460,2460,2461,Cynde Annandale,27,F,2,Training,White,2.3,0
2461,2461,2462,Claudius Nowakowska,48,M,4,Business Development,Latino,0.0,1
2462,2462,2463,Tuesday Kosel,30,F,3,Research and Development,Black,1.0,0
2463,2463,2464,Coretta Glasper,51,F,3,Accounting,Black,1.3,1
2464,2464,2465,Carlo Valder,59,M,2,Business Development,Asian,3.7,0
2465,2465,2466,Laina Danieli,52,F,2,Support,Latino,1.0,0
2466,2466,2467,Cyndia Kubyszek,50,F,3,Training,Other,1.0,0
2467,2467,2468,Izaak Punchard,46,M,4,Engineering,Latino,0.7,0
2468,2468,2469,Georgeanna Noore,56,F,1,Support,Latino,2.3,1
2469,2469,2470,Dyna Whatford,40,F,1,Legal,White,2.3,1
2470,2470,2471,Fidelity Kiwitz,43,F,3,Engineering,Asian,2.3,0
2471,2471,2472,Jody Grandison,33,F,5,Accounting,Other,2.0,0
2472,2472,2473,Husain Maberley,27,M,3,Marketing,White,1.7,0
2473,2473,2474,Bancroft Belhome,57,M,2,Services,White,3.3,1
2474,2474,2475,Aubine Kirvell,30,F,4,Human Resources,Other,3.0,0
2475,2475,2476,Bertram Josupeit,48,M,5,Sales,White,0.7,0
2476,2476,2477,Janith Szymanzyk,51,F,2,Research and Development,Black,1.0,0
2477,2477,2478,Belinda Waterfall,53,F,3,Legal,Asian,2.0,0
2478,2478,2479,Angil Halladay,25,F,5,Accounting,Latino,4.0,1
2479,2479,2480,Tedie Barreau,43,M,1,Legal,Black,0.0,1
2480,2480,2481,Barty Stamps,28,M,4,Services,Other,4.0,0
2481,2481,2482,Olvan Dagger,55,M,3,Marketing,Black,4.0,1
2482,2482,2483,Odelle Troni,50,F,3,Product Management,Black,3.0,1
2483,2483,2484,Maddy Coppens,26,M,1,Services,Latino,2.7,0
2484,2484,2485,Bellina Tudbald,60,F,5,Product Management,White,1.0,1
2485,2485,2486,Audre Bedo,49,F,2,Support,Other,2.7,1
2486,2486,2487,Derrick Agge,59,M,5,Product Management,Latino,1.7,0
2487,2487,2488,Eadmund Apthorpe,47,M,1,Business Development,Asian,3.7,1
2488,2488,2489,Griswold Bucktrout,22,M,3,Support,Latino,3.7,0
2489,2489,2490,Nesta Dutnell,40,F,1,Product Management,White,1.7,1
2490,2490,2491,Bailey Calafato,52,M,4,Engineering,White,1.3,0
2491,2491,2492,Sly Derkes,25,M,5,Support,White,2.0,0
2492,2492,2493,Whitman Di Angelo,47,M,3,Engineering,Latino,0.0,0
2493,2493,2494,Farrah Hadkins,46,F,4,Services,Black,2.7,0
2494,2494,2495,Averill Okeshott,43,M,1,Business Development,Asian,2.0,1
2495,2495,2496,Charlie Genever,34,M,3,Legal,Asian,0.0,0
2496,2496,2497,Luz Alten,54,F,2,Human Resources,Asian,2.0,1
2497,2497,2498,Petra McRae,39,F,3,Sales,White,0.7,0
2498,2498,2499,Cullan Zeale,35,M,3,Engineering,White,3.7,0
2499,2499,2500,Adriano Tremblet,47,M,4,Research and Development,Latino,2.3,0
2500,2500,2501,Davis Sutehall,50,M,2,Business Development,Black,2.7,0
2501,2501,2502,Veradis Jewel,43,F,3,Accounting,Latino,3.7,1
2502,2502,2503,Kacey Smail,50,F,5,Legal,Latino,4.0,1
2503,2503,2504,Fletch Normavill,43,M,2,Support,Black,2.0,0
2504,2504,2505,Stewart Barkworth,43,M,1,Human Resources,Other,3.7,1
2505,2505,2506,Greta Thornebarrow,36,F,1,Training,Black,3.3,1
2506,2506,2507,Jeremy Silversmid,58,M,5,Marketing,Black,3.0,0
2507,2507,2508,Kile Roostan,58,M,4,Marketing,Other,1.7,0
2508,2508,2509,Wendye Foy,43,F,4,Research and Development,Asian,2.0,1
2509,2509,2510,Kynthia Daveran,54,F,2,Services,Latino,0.7,0
2510,2510,2511,Mercedes Jaan,56,F,1,Engineering,Asian,3.3,1
2511,2511,2512,Brew Duthy,24,M,1,Accounting,Black,1.3,0
2512,2512,2513,Hastings Flory,35,M,3,Research and Development,Latino,2.3,1
2513,2513,2514,Johnnie Johanchon,43,M,2,Research and Development,Latino,3.7,0
2514,2514,2515,Kimmy Koppke,57,F,3,Product Management,Other,3.7,0
2515,2515,2516,Randie Ramalhete,50,M,3,Legal,Latino,2.3,0
2516,2516,2517,Marwin Brabant,38,M,4,Business Development,Latino,3.3,1
2517,2517,2518,Ford Larrett,46,M,3,Accounting,White,1.3,0
2518,2518,2519,Cicely Suthworth,24,F,4,Sales,Black,2.0,1
2519,2519,2520,Harriet Pountain,43,F,4,Business Development,Latino,2.3,1
2520,2520,2521,Sauncho Gerardot,56,M,4,Services,Latino,1.3,0
2521,2521,2522,Kerk Derington,35,M,2,Training,Other,0.7,0
2522,2522,2523,Baxie Buttler,45,M,3,Legal,Latino,4.0,1
2523,2523,2524,Riccardo Hugh,21,M,4,Marketing,White,3.3,1
2524,2524,2525,Nana Forsbey,26,F,4,Legal,Asian,3.3,0
2525,2525,2526,Brock Satterley,29,M,5,Legal,White,2.7,0
2526,2526,2527,Yorker Blackborn,50,M,2,Sales,Asian,3.7,0
2527,2527,2528,Christos Courtenay,45,M,1,Marketing,Latino,3.7,0
2528,2528,2529,Michael Bringloe,58,M,2,Accounting,Black,4.0,1
2529,2529,2530,Malva Inge,22,F,3,Support,White,2.3,0
2530,2530,2531,Durward Tenby,54,M,1,Research and Development,Asian,3.0,1
2531,2531,2532,Cecil Climer,43,M,5,Services,Other,2.3,1
2532,2532,2533,Shell Howsego,54,M,5,Support,Latino,0.0,0
2533,2533,2534,Rose Folkerts,40,F,2,Sales,Latino,2.3,0
2534,2534,2535,Angeli Acton,34,M,1,Research and Development,Other,3.0,0
2535,2535,2536,Arvie Gohier,41,M,3,Engineering,Black,0.7,1
2536,2536,2537,Trumaine Bowton,28,M,2,Training,White,0.0,1
2537,2537,2538,Reagan Guidotti,41,M,1,Support,Black,3.0,0
2538,2538,2539,Regine Elderkin,33,F,5,Services,Asian,2.0,0
2539,2539,2540,Royal Hitzschke,28,M,1,Training,Asian,1.0,0
2540,2540,2541,Tandi Lafferty,22,F,5,Accounting,Black,2.3,0
2541,2541,2542,Katie Shoppee,40,F,2,Marketing,Black,2.7,0
2542,2542,2543,Vale Abbatucci,43,F,3,Marketing,Other,2.0,0
2543,2543,2544,Cahra Sollis,51,F,2,Sales,Other,2.7,1
2544,2544,2545,Brew Blowen,21,M,4,Marketing,Other,1.0,1
2545,2545,2546,Christophe Tilford,34,M,5,Accounting,Asian,4.0,0
2546,2546,2547,Fara Ebourne,55,F,4,Business Development,Other,1.3,1
2547,2547,2548,Vevay Gourlay,29,F,3,Services,Latino,1.7,1
2548,2548,2549,Darya Youdell,44,F,2,Training,Other,1.3,0
2549,2549,2550,Livy Percifer,50,F,1,Sales,Asian,1.7,0
2550,2550,2551,Elfie Veneur,47,F,3,Services,White,1.7,1
2551,2551,2552,Francisco Castellanos,58,M,4,Product Management,Asian,2.0,1
2552,2552,2553,Iormina Riddich,22,F,5,Marketing,Other,1.3,0
2553,2553,2554,Dinny Gantzer,26,F,5,Training,Black,3.3,0
2554,2554,2555,Kissee Lomb,53,F,3,Marketing,Asian,0.0,0
2555,2555,2556,Jarrad Pennycook,33,M,2,Services,Other,1.7,0
2556,2556,2557,Jaquenetta Chitson,28,F,3,Product Management,White,2.7,1
2557,2557,2558,Shamus Van der Kruijs,35,M,5,Training,Other,2.0,1
2558,2558,2559,Lancelot Counter,43,M,5,Product Management,Latino,1.3,1
2559,2559,2560,Elane Gawkes,23,F,4,Human Resources,White,4.0,0
2560,2560,2561,Lorena Ashelford,49,F,4,Sales,White,2.0,1
2561,2561,2562,Dyan Keyden,54,F,4,Engineering,Asian,1.3,1
2562,2562,2563,Nadia Braine,21,F,3,Human Resources,Other,3.3,0
2563,2563,2564,Neill Olifaunt,35,M,5,Product Management,Black,1.3,0
2564,2564,2565,Sheridan Brumwell,34,M,1,Business Development,Asian,2.3,1
2565,2565,2566,Chaddie Iacovo,53,M,2,Human Resources,Asian,1.3,1
2566,2566,2567,Delcina Treadgall,49,F,2,Product Management,Latino,1.7,1
2567,2567,2568,Hannie Christoffersen,35,F,2,Sales,Other,0.7,1
2568,2568,2569,Gerhard Sutherington,30,M,4,Services,White,3.3,1
2569,2569,2570,Andre Portriss,29,M,5,Research and Development,Asian,2.3,0
2570,2570,2571,Deonne Roakes,35,F,4,Research and Development,White,0.7,1
2571,2571,2572,Joeann Seeviour,47,F,1,Sales,White,0.0,1
2572,2572,2573,Maje Wallbrook,59,M,3,Training,Other,1.7,0
2573,2573,2574,Dirk Guillet,28,M,3,Legal,Black,3.7,0
2574,2574,2575,Jose Matuska,23,M,4,Human Resources,Black,1.7,1
2575,2575,2576,Anatol Donnel,33,M,1,Business Development,White,2.3,1
2576,2576,2577,Zacharia Dominec,33,M,1,Human Resources,White,0.0,0
2577,2577,2578,Amelia Hullock,51,F,5,Services,Latino,2.0,1
2578,2578,2579,Sebastian Pilipyak,48,M,1,Marketing,Black,3.0,1
2579,2579,2580,Saxon Gwinnett,53,M,3,Business Development,Latino,3.0,0
2580,2580,2581,Ozzie Iggalden,59,M,4,Product Management,Black,1.7,0
2581,2581,2582,Talyah Barbary,32,F,1,Training,Other,1.7,1
2582,2582,2583,Rois Taylder,29,F,2,Research and Development,Asian,2.3,1
2583,2583,2584,Phillida Coggan,51,F,4,Engineering,Black,1.3,1
2584,2584,2585,Clywd Sayce,59,M,3,Support,Black,0.7,1
2585,2585,2586,Tildy Jilliss,25,F,4,Support,Asian,1.3,0
2586,2586,2587,Anna-diane Shird,24,F,5,Human Resources,White,3.3,0
2587,2587,2588,Chloris Pye,57,F,1,Marketing,Black,1.3,1
2588,2588,2589,Laverne Abethell,35,F,3,Legal,Latino,4.0,1
2589,2589,2590,Alyss Chrisp,32,F,3,Accounting,Asian,0.0,0
2590,2590,2591,Jayme Tessier,25,F,1,Accounting,Asian,0.7,1
2591,2591,2592,Lyn Pattlel,49,F,4,Support,Black,0.0,1
2592,2592,2593,Valentin Castagnet,54,M,2,Engineering,Black,3.3,0
2593,2593,2594,Lyndy Tringham,52,F,1,Accounting,Latino,1.3,0
2594,2594,2595,Evelyn Wallen,53,F,3,Support,Latino,0.0,0
2595,2595,2596,Theresita Voyce,21,F,5,Legal,White,1.3,0
2596,2596,2597,Jillana Lelande,41,F,4,Legal,Black,0.0,1
2597,2597,2598,Nicola Matkovic,41,F,3,Business Development,Latino,3.3,0
2598,2598,2599,Ermanno Moyes,29,M,4,Business Development,Asian,2.7,0
2599,2599,2600,Papagena Hourican,55,F,5,Research and Development,Asian,0.7,1
2600,2600,2601,Katee Trainer,26,F,1,Sales,Asian,2.7,0
2601,2601,2602,Yardley Merveille,60,M,1,Human Resources,Other,3.7,0
2602,2602,2603,Hill Hollows,41,M,2,Product Management,White,2.3,0
2603,2603,2604,Goldy Cawthron,39,F,1,Services,Black,1.0,0
2604,2604,2605,Ulla Parmley,46,F,4,Product Management,Other,1.3,1
2605,2605,2606,Thornton Philippet,57,M,3,Human Resources,Black,2.3,0
2606,2606,2607,Morrie Posnett,37,M,4,Product Management,Other,1.3,1
2607,2607,2608,Obed Kadd,52,M,1,Research and Development,Black,1.3,1
2608,2608,2609,Myranda Olenchikov,29,F,1,Marketing,White,1.0,0
2609,2609,2610,Ardath Muris,52,F,1,Human Resources,Other,0.0,0
2610,2610,2611,Yasmin Sackey,46,F,5,Services,Asian,3.0,1
2611,2611,2612,Vassili Candwell,56,M,3,Engineering,Other,3.7,1
2612,2612,2613,Harrietta Crutcher,48,F,2,Legal,Other,1.0,0
2613,2613,2614,Ursula Jiru,40,F,2,Training,Asian,1.7,1
2614,2614,2615,Shaun Crother,56,F,5,Accounting,White,0.0,0
2615,2615,2616,Ulrika Douris,58,F,4,Support,Black,2.0,0
2616,2616,2617,Nancy Dessent,55,F,1,Services,Black,1.0,0
2617,2617,2618,Malorie Curwen,42,F,3,Support,Asian,0.0,0
2618,2618,2619,Jennilee Perrelle,45,F,4,Business Development,Black,3.3,0
2619,2619,2620,Beverlee Paz,32,F,1,Legal,Other,2.7,0
2620,2620,2621,Odelle Costen,47,F,3,Product Management,Latino,0.0,0
2621,2621,2622,Portia McGahy,55,F,5,Business Development,Latino,1.0,0
2622,2622,2623,Mariquilla MacCumiskey,56,F,2,Product Management,Black,1.0,0
2623,2623,2624,Leanor McNamara,30,F,1,Support,Asian,4.0,0
2624,2624,2625,Kanya Uman,27,F,1,Marketing,Other,2.3,0
2625,2625,2626,Weylin Maffioni,53,M,3,Services,Other,3.3,0
2626,2626,2627,Ricardo Lippitt,39,M,3,Human Resources,Latino,2.3,1
2627,2627,2628,Yancey Shelley,43,M,4,Product Management,Black,2.3,0
2628,2628,2629,Marci Cursey,25,F,2,Engineering,Latino,3.3,0
2629,2629,2630,Reeta Poley,27,F,2,Engineering,White,3.3,0
